주상병코드,주상병명,진료년도,수진자 주소지,연령,성별,진료건수(건),진료비(천원)
F50.2,식이장애 중 폭식증,2020년,세종특별자치시,22세,여자,3,153
F50.2,식이장애 중 폭식증,2020년,세종특별자치시,23세,여자,24,2106
F50.2,식이장애 중 폭식증,2020년,세종특별자치시,24세,여자,1,63
F50.2,식이장애 중 폭식증,2020년,세종특별자치시,29세,남자,2,89
F50.2,식이장애 중 폭식증,2020년,세종특별자치시,34세,여자,6,557
F50.2,식이장애 중 폭식증,2020년,세종특별자치시,42세,여자,1,15
F50.2,식이장애 중 폭식증,2020년,경기도,13세,남자,8,501
F50.2,식이장애 중 폭식증,2020년,경기도,13세,여자,6,312
F50.2,식이장애 중 폭식증,2020년,경기도,14세,여자,7,384
F50.2,식이장애 중 폭식증,2020년,경기도,15세,여자,28,8550
F50.2,식이장애 중 폭식증,2020년,경기도,16세,여자,111,5749
F50.2,식이장애 중 폭식증,2020년,경기도,17세,여자,66,9671
F50.2,식이장애 중 폭식증,2020년,경기도,18세,남자,25,1399
F50.2,식이장애 중 폭식증,2020년,경기도,18세,여자,42,3688
F50.2,식이장애 중 폭식증,2020년,경기도,19세,남자,8,568
F50.2,식이장애 중 폭식증,2020년,경기도,19세,여자,72,10030
F50.2,식이장애 중 폭식증,2020년,경기도,20세,여자,161,15115
F50.2,식이장애 중 폭식증,2020년,경기도,21세,여자,156,11029
F50.2,식이장애 중 폭식증,2020년,경기도,22세,남자,1,16
F50.2,식이장애 중 폭식증,2020년,경기도,22세,여자,201,19871
F50.2,식이장애 중 폭식증,2020년,경기도,23세,남자,20,894
F50.2,식이장애 중 폭식증,2020년,경기도,23세,여자,223,14463
F50.2,식이장애 중 폭식증,2020년,경기도,24세,남자,23,2598
F50.2,식이장애 중 폭식증,2020년,경기도,24세,여자,261,16171
F50.2,식이장애 중 폭식증,2020년,경기도,25세,남자,5,285
F50.2,식이장애 중 폭식증,2020년,경기도,25세,여자,269,19875
F50.2,식이장애 중 폭식증,2020년,경기도,26세,남자,9,390
F50.2,식이장애 중 폭식증,2020년,경기도,26세,여자,124,11575
F50.2,식이장애 중 폭식증,2020년,경기도,27세,남자,3,215
F50.2,식이장애 중 폭식증,2020년,경기도,27세,여자,263,22970
F50.2,식이장애 중 폭식증,2020년,경기도,28세,여자,193,15485
F50.2,식이장애 중 폭식증,2020년,경기도,29세,남자,4,213
F50.2,식이장애 중 폭식증,2020년,경기도,29세,여자,105,7388
F50.2,식이장애 중 폭식증,2020년,경기도,30세,여자,134,10785
F50.2,식이장애 중 폭식증,2020년,경기도,31세,남자,1,45
F50.2,식이장애 중 폭식증,2020년,경기도,31세,여자,167,11464
F50.2,식이장애 중 폭식증,2020년,경기도,32세,여자,91,8641
F50.2,식이장애 중 폭식증,2020년,경기도,33세,남자,5,334
F50.2,식이장애 중 폭식증,2020년,경기도,33세,여자,94,4976
F50.2,식이장애 중 폭식증,2020년,경기도,34세,남자,1,20
F50.2,식이장애 중 폭식증,2020년,경기도,34세,여자,56,4656
F50.2,식이장애 중 폭식증,2020년,경기도,35세,남자,12,342
F50.2,식이장애 중 폭식증,2020년,경기도,35세,여자,78,4772
F50.2,식이장애 중 폭식증,2020년,경기도,36세,여자,39,1457
F50.2,식이장애 중 폭식증,2020년,경기도,37세,여자,93,5392
F50.2,식이장애 중 폭식증,2020년,경기도,38세,남자,19,587
F50.2,식이장애 중 폭식증,2020년,경기도,38세,여자,65,2789
F50.2,식이장애 중 폭식증,2020년,경기도,39세,남자,1,16
F50.2,식이장애 중 폭식증,2020년,경기도,39세,여자,113,9921
F50.2,식이장애 중 폭식증,2020년,경기도,40세,남자,1,16
F50.2,식이장애 중 폭식증,2020년,경기도,40세,여자,46,1827
F50.2,식이장애 중 폭식증,2020년,경기도,41세,여자,13,692
F50.2,식이장애 중 폭식증,2020년,경기도,42세,남자,3,145
F50.2,식이장애 중 폭식증,2020년,경기도,42세,여자,28,1455
F50.2,식이장애 중 폭식증,2020년,경기도,43세,남자,18,468
F50.2,식이장애 중 폭식증,2020년,경기도,43세,여자,82,6916
F50.2,식이장애 중 폭식증,2020년,경기도,44세,남자,1,25
F50.2,식이장애 중 폭식증,2020년,경기도,44세,여자,30,2375
F50.2,식이장애 중 폭식증,2020년,경기도,45세,남자,7,376
F50.2,식이장애 중 폭식증,2020년,경기도,45세,여자,67,3233
F50.2,식이장애 중 폭식증,2020년,경기도,46세,남자,3,300
F50.2,식이장애 중 폭식증,2020년,경기도,46세,여자,37,2032
F50.2,식이장애 중 폭식증,2020년,경기도,47세,여자,14,793
F50.2,식이장애 중 폭식증,2020년,경기도,48세,여자,15,675
F50.2,식이장애 중 폭식증,2020년,경기도,49세,여자,31,1349
F50.2,식이장애 중 폭식증,2020년,경기도,50세,여자,2,90
F50.2,식이장애 중 폭식증,2020년,경기도,51세,남자,2,80
F50.2,식이장애 중 폭식증,2020년,경기도,51세,여자,4,855
F50.2,식이장애 중 폭식증,2020년,경기도,52세,여자,15,957
F50.2,식이장애 중 폭식증,2020년,경기도,53세,여자,8,224
F50.2,식이장애 중 폭식증,2020년,경기도,54세,여자,16,720
F50.2,식이장애 중 폭식증,2020년,경기도,55세,여자,6,304
F50.2,식이장애 중 폭식증,2020년,경기도,56세,남자,1,43
F50.2,식이장애 중 폭식증,2020년,경기도,56세,여자,7,353
F50.2,식이장애 중 폭식증,2020년,경기도,57세,여자,8,163
F50.2,식이장애 중 폭식증,2020년,경기도,58세,여자,7,319
F50.2,식이장애 중 폭식증,2020년,경기도,59세,여자,16,829
F50.2,식이장애 중 폭식증,2020년,경기도,61세,여자,4,60
F50.2,식이장애 중 폭식증,2020년,경기도,62세,여자,8,471
F50.2,식이장애 중 폭식증,2020년,경기도,63세,여자,3,194
F50.2,식이장애 중 폭식증,2020년,경기도,67세,여자,1,16
F50.2,식이장애 중 폭식증,2020년,경기도,68세,여자,18,662
F50.2,식이장애 중 폭식증,2020년,경기도,71세,여자,3,43
F50.2,식이장애 중 폭식증,2020년,경기도,72세,여자,1,42
F50.2,식이장애 중 폭식증,2020년,경기도,80세,남자,1,17
F50.2,식이장애 중 폭식증,2020년,경기도,83세,남자,1,205
F50.2,식이장애 중 폭식증,2020년,강원도,13세,남자,1,12
F50.2,식이장애 중 폭식증,2020년,강원도,15세,여자,14,738
F50.2,식이장애 중 폭식증,2020년,강원도,16세,여자,2,144
F50.2,식이장애 중 폭식증,2020년,강원도,18세,여자,13,1161
F50.2,식이장애 중 폭식증,2020년,강원도,19세,남자,11,477
F50.2,식이장애 중 폭식증,2020년,강원도,19세,여자,10,796
F50.2,식이장애 중 폭식증,2020년,강원도,20세,여자,11,697
F50.2,식이장애 중 폭식증,2020년,강원도,21세,여자,25,1661
F50.2,식이장애 중 폭식증,2020년,강원도,22세,여자,21,1520
F50.2,식이장애 중 폭식증,2020년,강원도,23세,여자,10,462
F50.2,식이장애 중 폭식증,2020년,강원도,24세,여자,12,815
F50.2,식이장애 중 폭식증,2020년,강원도,25세,여자,3,251
F50.2,식이장애 중 폭식증,2020년,강원도,26세,여자,38,6526
F50.2,식이장애 중 폭식증,2020년,강원도,27세,여자,13,657
F50.2,식이장애 중 폭식증,2020년,강원도,28세,여자,14,1038
F50.2,식이장애 중 폭식증,2020년,강원도,29세,여자,2,28
F50.2,식이장애 중 폭식증,2020년,강원도,30세,여자,3,229
F50.2,식이장애 중 폭식증,2020년,강원도,31세,여자,43,2670
F50.2,식이장애 중 폭식증,2020년,강원도,32세,여자,8,359
F50.2,식이장애 중 폭식증,2020년,강원도,34세,남자,1,61
F50.2,식이장애 중 폭식증,2020년,강원도,34세,여자,3,35
F50.2,식이장애 중 폭식증,2020년,강원도,35세,여자,1,109
F50.2,식이장애 중 폭식증,2020년,강원도,36세,남자,1,61
F50.2,식이장애 중 폭식증,2020년,강원도,36세,여자,24,6452
F50.2,식이장애 중 폭식증,2020년,강원도,38세,여자,3,346
F50.2,식이장애 중 폭식증,2020년,강원도,39세,남자,1,16
F50.2,식이장애 중 폭식증,2020년,강원도,39세,여자,1,16
F50.2,식이장애 중 폭식증,2020년,강원도,40세,여자,3,130
F50.2,식이장애 중 폭식증,2020년,강원도,43세,여자,1,12
F50.2,식이장애 중 폭식증,2020년,강원도,44세,여자,5,65
F50.2,식이장애 중 폭식증,2020년,강원도,45세,여자,3,59
F50.2,식이장애 중 폭식증,2020년,강원도,47세,여자,2,36
F50.2,식이장애 중 폭식증,2020년,강원도,48세,여자,4,281
F50.2,식이장애 중 폭식증,2020년,강원도,49세,여자,4,55
F50.2,식이장애 중 폭식증,2020년,강원도,50세,여자,1,16
F50.2,식이장애 중 폭식증,2020년,강원도,52세,여자,2,32
F50.2,식이장애 중 폭식증,2020년,강원도,54세,여자,1,16
F50.2,식이장애 중 폭식증,2020년,강원도,57세,여자,2,26
F50.2,식이장애 중 폭식증,2020년,강원도,58세,남자,3,288
F50.2,식이장애 중 폭식증,2020년,강원도,58세,여자,2,28
F50.2,식이장애 중 폭식증,2020년,강원도,59세,남자,2,32
F50.2,식이장애 중 폭식증,2020년,강원도,59세,여자,1,16
F50.2,식이장애 중 폭식증,2020년,강원도,60세,여자,2,23
F50.2,식이장애 중 폭식증,2020년,강원도,61세,여자,2,28
F50.2,식이장애 중 폭식증,2020년,강원도,63세,여자,2,28
F50.2,식이장애 중 폭식증,2020년,강원도,66세,여자,6,78
F50.2,식이장애 중 폭식증,2020년,강원도,68세,여자,4,51
F50.2,식이장애 중 폭식증,2020년,강원도,69세,여자,1,12
F50.2,식이장애 중 폭식증,2020년,강원도,70세,여자,2,24
F50.2,식이장애 중 폭식증,2020년,충청북도,20세,여자,1,16
F50.2,식이장애 중 폭식증,2020년,충청북도,21세,남자,1,39
F50.2,식이장애 중 폭식증,2020년,충청북도,21세,여자,32,1261
F50.2,식이장애 중 폭식증,2020년,충청북도,22세,여자,1,51
F50.2,식이장애 중 폭식증,2020년,충청북도,23세,남자,1,51
F50.2,식이장애 중 폭식증,2020년,충청북도,23세,여자,9,916
F50.2,식이장애 중 폭식증,2020년,충청북도,24세,여자,24,1099
F50.2,식이장애 중 폭식증,2020년,충청북도,25세,여자,5,486
F50.2,식이장애 중 폭식증,2020년,충청북도,26세,여자,12,604
F50.2,식이장애 중 폭식증,2020년,충청북도,27세,여자,3,198
F50.2,식이장애 중 폭식증,2020년,충청북도,28세,남자,1,43
F50.2,식이장애 중 폭식증,2020년,충청북도,29세,여자,8,342
F50.2,식이장애 중 폭식증,2020년,충청북도,30세,남자,20,1246
F50.2,식이장애 중 폭식증,2020년,충청북도,31세,여자,18,1177
F50.2,식이장애 중 폭식증,2020년,충청북도,32세,여자,4,117
F50.2,식이장애 중 폭식증,2020년,충청북도,34세,남자,9,115
F50.2,식이장애 중 폭식증,2020년,충청북도,35세,여자,10,377
F50.2,식이장애 중 폭식증,2020년,충청북도,37세,여자,1,120
F50.2,식이장애 중 폭식증,2020년,충청북도,38세,여자,3,158
F50.2,식이장애 중 폭식증,2020년,충청북도,41세,여자,3,35
F50.2,식이장애 중 폭식증,2020년,충청북도,43세,여자,2,23
F50.2,식이장애 중 폭식증,2020년,충청북도,52세,여자,5,964
F50.2,식이장애 중 폭식증,2020년,충청남도,14세,여자,1,73
F50.2,식이장애 중 폭식증,2020년,충청남도,16세,여자,6,449
F50.2,식이장애 중 폭식증,2020년,충청남도,17세,여자,1,226
F50.2,식이장애 중 폭식증,2020년,충청남도,19세,여자,22,1241
F50.2,식이장애 중 폭식증,2020년,충청남도,20세,여자,6,497
F50.2,식이장애 중 폭식증,2020년,충청남도,21세,남자,4,252
F50.2,식이장애 중 폭식증,2020년,충청남도,21세,여자,9,396
F50.2,식이장애 중 폭식증,2020년,충청남도,22세,여자,3,147
F50.2,식이장애 중 폭식증,2020년,충청남도,23세,여자,14,917
F50.2,식이장애 중 폭식증,2020년,충청남도,24세,남자,10,1431
F50.2,식이장애 중 폭식증,2020년,충청남도,24세,여자,21,898
F50.2,식이장애 중 폭식증,2020년,충청남도,25세,남자,7,437
F50.2,식이장애 중 폭식증,2020년,충청남도,25세,여자,3,312
F50.2,식이장애 중 폭식증,2020년,충청남도,26세,남자,10,226
F50.2,식이장애 중 폭식증,2020년,충청남도,26세,여자,5,170
F50.2,식이장애 중 폭식증,2020년,충청남도,27세,남자,9,376
F50.2,식이장애 중 폭식증,2020년,충청남도,27세,여자,13,326
F50.2,식이장애 중 폭식증,2020년,충청남도,28세,여자,6,171
F50.2,식이장애 중 폭식증,2020년,충청남도,29세,여자,2,32
F50.2,식이장애 중 폭식증,2020년,충청남도,30세,여자,2,114
F50.2,식이장애 중 폭식증,2020년,충청남도,31세,남자,9,508
F50.2,식이장애 중 폭식증,2020년,충청남도,31세,여자,6,776
F50.2,식이장애 중 폭식증,2020년,충청남도,32세,여자,13,157
F50.2,식이장애 중 폭식증,2020년,충청남도,35세,여자,26,597
F50.2,식이장애 중 폭식증,2020년,충청남도,36세,여자,8,108
F50.2,식이장애 중 폭식증,2020년,충청남도,37세,여자,10,136
F50.2,식이장애 중 폭식증,2020년,충청남도,38세,여자,64,2624
F50.2,식이장애 중 폭식증,2020년,충청남도,39세,여자,5,99
F50.2,식이장애 중 폭식증,2020년,충청남도,40세,남자,4,57
F50.2,식이장애 중 폭식증,2020년,충청남도,40세,여자,12,158
F50.2,식이장애 중 폭식증,2020년,충청남도,41세,여자,14,429
F50.2,식이장애 중 폭식증,2020년,충청남도,42세,남자,2,30
F50.2,식이장애 중 폭식증,2020년,충청남도,42세,여자,1,16
F50.2,식이장애 중 폭식증,2020년,충청남도,43세,남자,1,16
F50.2,식이장애 중 폭식증,2020년,충청남도,44세,여자,15,483
F50.2,식이장애 중 폭식증,2020년,충청남도,45세,여자,1,12
F50.2,식이장애 중 폭식증,2020년,충청남도,46세,여자,6,124
F50.2,식이장애 중 폭식증,2020년,충청남도,47세,여자,6,94
F50.2,식이장애 중 폭식증,2020년,충청남도,48세,여자,4,90
F50.2,식이장애 중 폭식증,2020년,충청남도,49세,여자,2,101
F50.2,식이장애 중 폭식증,2020년,충청남도,52세,여자,13,235
F50.2,식이장애 중 폭식증,2020년,충청남도,53세,여자,2,0
F50.2,식이장애 중 폭식증,2020년,충청남도,54세,여자,3,46
F50.2,식이장애 중 폭식증,2020년,충청남도,56세,여자,3,54
F50.2,식이장애 중 폭식증,2020년,충청남도,57세,여자,6,87
F50.2,식이장애 중 폭식증,2020년,충청남도,63세,여자,1,16
F50.2,식이장애 중 폭식증,2020년,충청남도,65세,여자,4,69
F50.2,식이장애 중 폭식증,2020년,충청남도,66세,여자,1,16
F50.2,식이장애 중 폭식증,2020년,전라북도,18세,여자,7,577
F50.2,식이장애 중 폭식증,2020년,전라북도,19세,여자,1,16
F50.2,식이장애 중 폭식증,2020년,전라북도,20세,여자,3,120
F50.2,식이장애 중 폭식증,2020년,전라북도,21세,여자,12,1111
F50.2,식이장애 중 폭식증,2020년,전라북도,22세,여자,1,49
F50.2,식이장애 중 폭식증,2020년,전라북도,23세,여자,10,1768
F50.2,식이장애 중 폭식증,2020년,전라북도,24세,여자,1,61
F50.2,식이장애 중 폭식증,2020년,전라북도,25세,남자,1,158
F50.2,식이장애 중 폭식증,2020년,전라북도,25세,여자,12,642
F50.2,식이장애 중 폭식증,2020년,전라북도,26세,남자,1,37
F50.2,식이장애 중 폭식증,2020년,전라북도,26세,여자,7,808
F50.2,식이장애 중 폭식증,2020년,전라북도,27세,여자,4,506
F50.2,식이장애 중 폭식증,2020년,전라북도,28세,여자,10,1331
F50.2,식이장애 중 폭식증,2020년,전라북도,29세,여자,5,329
F50.2,식이장애 중 폭식증,2020년,전라북도,30세,여자,4,336
F50.2,식이장애 중 폭식증,2020년,전라북도,32세,여자,3,318
F50.2,식이장애 중 폭식증,2020년,전라북도,34세,여자,1,3508
F50.2,식이장애 중 폭식증,2020년,전라북도,37세,남자,1,51
F50.2,식이장애 중 폭식증,2020년,전라북도,37세,여자,2,128
F50.2,식이장애 중 폭식증,2020년,전라북도,38세,여자,2,109
F50.2,식이장애 중 폭식증,2020년,전라북도,39세,여자,1,12
F50.2,식이장애 중 폭식증,2020년,전라북도,55세,여자,1,20
F50.2,식이장애 중 폭식증,2020년,전라남도,17세,여자,3,117
F50.2,식이장애 중 폭식증,2020년,전라남도,20세,여자,7,1033
F50.2,식이장애 중 폭식증,2020년,전라남도,22세,여자,4,364
F50.2,식이장애 중 폭식증,2020년,전라남도,23세,여자,19,921
F50.2,식이장애 중 폭식증,2020년,전라남도,24세,여자,3,271
F50.2,식이장애 중 폭식증,2020년,전라남도,25세,여자,4,560
F50.2,식이장애 중 폭식증,2020년,전라남도,26세,여자,9,495
F50.2,식이장애 중 폭식증,2020년,전라남도,27세,여자,1,31
F50.2,식이장애 중 폭식증,2020년,전라남도,28세,남자,1,147
F50.2,식이장애 중 폭식증,2020년,전라남도,28세,여자,42,1091
F50.2,식이장애 중 폭식증,2020년,전라남도,30세,여자,21,1469
F50.2,식이장애 중 폭식증,2020년,전라남도,31세,여자,2,61
F50.2,식이장애 중 폭식증,2020년,전라남도,32세,여자,1,45
F50.2,식이장애 중 폭식증,2020년,전라남도,33세,여자,8,400
F50.2,식이장애 중 폭식증,2020년,전라남도,35세,남자,5,269
F50.2,식이장애 중 폭식증,2020년,전라남도,35세,여자,6,448
F50.2,식이장애 중 폭식증,2020년,전라남도,37세,여자,20,520
F50.2,식이장애 중 폭식증,2020년,전라남도,39세,여자,15,810
F50.2,식이장애 중 폭식증,2020년,전라남도,42세,여자,1,12
F50.2,식이장애 중 폭식증,2020년,전라남도,48세,여자,2,285
F50.2,식이장애 중 폭식증,2020년,전라남도,56세,남자,1,16
F50.2,식이장애 중 폭식증,2020년,전라남도,64세,여자,1,5
F50.2,식이장애 중 폭식증,2020년,전라남도,75세,여자,2,18
F50.2,식이장애 중 폭식증,2020년,경상북도,6세,여자,1,17
F50.2,식이장애 중 폭식증,2020년,경상북도,15세,여자,1,41
F50.2,식이장애 중 폭식증,2020년,경상북도,16세,여자,2,360
F50.2,식이장애 중 폭식증,2020년,경상북도,20세,여자,13,354
F50.2,식이장애 중 폭식증,2020년,경상북도,21세,여자,21,1655
F50.2,식이장애 중 폭식증,2020년,경상북도,22세,여자,36,6787
F50.2,식이장애 중 폭식증,2020년,경상북도,23세,남자,4,375
F50.2,식이장애 중 폭식증,2020년,경상북도,23세,여자,8,372
F50.2,식이장애 중 폭식증,2020년,경상북도,24세,여자,9,789
F50.2,식이장애 중 폭식증,2020년,경상북도,25세,여자,1,53
F50.2,식이장애 중 폭식증,2020년,경상북도,26세,여자,38,1400
F50.2,식이장애 중 폭식증,2020년,경상북도,27세,여자,16,792
F50.2,식이장애 중 폭식증,2020년,경상북도,28세,여자,15,1258
F50.2,식이장애 중 폭식증,2020년,경상북도,29세,여자,24,1607
F50.2,식이장애 중 폭식증,2020년,경상북도,30세,남자,11,715
F50.2,식이장애 중 폭식증,2020년,경상북도,31세,여자,16,1384
F50.2,식이장애 중 폭식증,2020년,경상북도,32세,여자,1,51
F50.2,식이장애 중 폭식증,2020년,경상북도,33세,남자,1,45
F50.2,식이장애 중 폭식증,2020년,경상북도,34세,여자,2,381
F50.2,식이장애 중 폭식증,2020년,경상북도,36세,여자,1,12
F50.2,식이장애 중 폭식증,2020년,경상북도,38세,여자,18,790
F50.2,식이장애 중 폭식증,2020년,경상북도,39세,여자,14,1055
F50.2,식이장애 중 폭식증,2020년,경상북도,40세,남자,8,230
F50.2,식이장애 중 폭식증,2020년,경상북도,40세,여자,4,46
F50.2,식이장애 중 폭식증,2020년,경상북도,41세,남자,1,16
F50.2,식이장애 중 폭식증,2020년,경상북도,42세,여자,3,445
F50.2,식이장애 중 폭식증,2020년,경상북도,44세,여자,3,45
F50.2,식이장애 중 폭식증,2020년,경상북도,50세,여자,15,156
F50.2,식이장애 중 폭식증,2020년,경상북도,56세,여자,2,11
F50.2,식이장애 중 폭식증,2020년,경상북도,57세,여자,4,12
F50.2,식이장애 중 폭식증,2020년,경상북도,64세,남자,1,16
F50.2,식이장애 중 폭식증,2020년,경상북도,65세,여자,1,16
F50.2,식이장애 중 폭식증,2020년,경상북도,92세,여자,1,5
F50.2,식이장애 중 폭식증,2020년,경상남도,13세,여자,1,64
F50.2,식이장애 중 폭식증,2020년,경상남도,15세,남자,3,211
F50.2,식이장애 중 폭식증,2020년,경상남도,15세,여자,9,579
F50.2,식이장애 중 폭식증,2020년,경상남도,16세,여자,2,77
F50.2,식이장애 중 폭식증,2020년,경상남도,17세,여자,1,63
F50.2,식이장애 중 폭식증,2020년,경상남도,18세,여자,2,139
F50.2,식이장애 중 폭식증,2020년,경상남도,19세,여자,28,1761
F50.2,식이장애 중 폭식증,2020년,경상남도,20세,여자,10,1008
F50.2,식이장애 중 폭식증,2020년,경상남도,21세,여자,17,794
F50.2,식이장애 중 폭식증,2020년,경상남도,22세,여자,5,341
F50.2,식이장애 중 폭식증,2020년,경상남도,23세,남자,1,28
F50.2,식이장애 중 폭식증,2020년,경상남도,23세,여자,32,2820
F50.2,식이장애 중 폭식증,2020년,경상남도,24세,여자,11,771
F50.2,식이장애 중 폭식증,2020년,경상남도,25세,여자,4,562
F50.2,식이장애 중 폭식증,2020년,경상남도,26세,여자,2,78
F50.2,식이장애 중 폭식증,2020년,경상남도,27세,여자,18,10905
F50.2,식이장애 중 폭식증,2020년,경상남도,28세,여자,15,1034
F50.2,식이장애 중 폭식증,2020년,경상남도,29세,남자,1,20
F50.2,식이장애 중 폭식증,2020년,경상남도,30세,여자,2,97
F50.2,식이장애 중 폭식증,2020년,경상남도,32세,여자,14,2133
F50.2,식이장애 중 폭식증,2020년,경상남도,33세,여자,10,502
F50.2,식이장애 중 폭식증,2020년,경상남도,34세,남자,2,107
F50.2,식이장애 중 폭식증,2020년,경상남도,34세,여자,2,28
F50.2,식이장애 중 폭식증,2020년,경상남도,35세,여자,22,1461
F50.2,식이장애 중 폭식증,2020년,경상남도,36세,여자,9,691
F50.2,식이장애 중 폭식증,2020년,경상남도,37세,여자,3,140
F50.2,식이장애 중 폭식증,2020년,경상남도,38세,여자,3,120
F50.2,식이장애 중 폭식증,2020년,경상남도,39세,여자,19,670
F50.2,식이장애 중 폭식증,2020년,경상남도,40세,여자,9,394
F50.2,식이장애 중 폭식증,2020년,경상남도,43세,여자,1,16
F50.2,식이장애 중 폭식증,2020년,경상남도,44세,여자,2,34
F50.2,식이장애 중 폭식증,2020년,경상남도,45세,여자,4,55
F50.2,식이장애 중 폭식증,2020년,경상남도,46세,여자,1,16
F50.2,식이장애 중 폭식증,2020년,경상남도,49세,여자,2,11
F50.2,식이장애 중 폭식증,2020년,경상남도,50세,여자,1,14
F50.2,식이장애 중 폭식증,2020년,경상남도,51세,여자,10,326
F50.2,식이장애 중 폭식증,2020년,경상남도,54세,여자,2,23
F50.2,식이장애 중 폭식증,2020년,경상남도,58세,여자,1,12
F50.2,식이장애 중 폭식증,2020년,경상남도,60세,여자,1,5
F50.2,식이장애 중 폭식증,2020년,경상남도,65세,여자,3,40
F50.2,식이장애 중 폭식증,2020년,경상남도,72세,남자,3,26
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,17세,남자,5,221
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,18세,여자,11,962
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,19세,여자,2,111
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,21세,여자,15,845
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,22세,여자,6,320
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,23세,여자,7,334
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,24세,여자,1,90
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,25세,여자,1,28
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,27세,여자,28,1043
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,29세,여자,17,1042
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,30세,여자,17,903
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,32세,여자,2,72
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,33세,여자,11,369
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,35세,여자,8,348
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,39세,여자,1,14
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,41세,여자,1,12
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,43세,여자,3,44
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,44세,여자,4,37
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,45세,여자,1,45
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,47세,여자,1,12
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,53세,여자,9,261
F50.2,식이장애 중 폭식증,2020년,제주특별자치도,59세,여자,3,197
F50.2,식이장애 중 폭식증,2021년,서울특별시,11세,남자,7,383
F50.2,식이장애 중 폭식증,2021년,서울특별시,12세,남자,24,1508
F50.2,식이장애 중 폭식증,2021년,서울특별시,12세,여자,33,1675
F50.2,식이장애 중 폭식증,2021년,서울특별시,13세,여자,5,331
F50.2,식이장애 중 폭식증,2021년,서울특별시,14세,여자,2,397
F50.2,식이장애 중 폭식증,2021년,서울특별시,15세,여자,84,5392
F50.2,식이장애 중 폭식증,2021년,서울특별시,16세,여자,79,10777
F50.2,식이장애 중 폭식증,2021년,서울특별시,17세,여자,71,6307
F50.2,식이장애 중 폭식증,2021년,서울특별시,18세,여자,76,10690
F50.2,식이장애 중 폭식증,2021년,서울특별시,19세,여자,157,11512
F50.2,식이장애 중 폭식증,2021년,서울특별시,20세,남자,58,3712
F50.2,식이장애 중 폭식증,2021년,서울특별시,20세,여자,143,9644
F50.2,식이장애 중 폭식증,2021년,서울특별시,21세,남자,3,337
F50.2,식이장애 중 폭식증,2021년,서울특별시,21세,여자,213,17784
F50.2,식이장애 중 폭식증,2021년,서울특별시,22세,남자,26,1421
F50.2,식이장애 중 폭식증,2021년,서울특별시,22세,여자,476,48457
F50.2,식이장애 중 폭식증,2021년,서울특별시,23세,남자,11,938
F50.2,식이장애 중 폭식증,2021년,서울특별시,23세,여자,420,50638
F50.2,식이장애 중 폭식증,2021년,서울특별시,24세,남자,3,96
F50.2,식이장애 중 폭식증,2021년,서울특별시,24세,여자,376,37634
F50.2,식이장애 중 폭식증,2021년,서울특별시,25세,남자,6,487
F50.2,식이장애 중 폭식증,2021년,서울특별시,25세,여자,379,29625
F50.2,식이장애 중 폭식증,2021년,서울특별시,26세,남자,4,457
F50.2,식이장애 중 폭식증,2021년,서울특별시,26세,여자,538,45011
F50.2,식이장애 중 폭식증,2021년,서울특별시,27세,남자,4,357
F50.2,식이장애 중 폭식증,2021년,서울특별시,27세,여자,305,22872
F50.2,식이장애 중 폭식증,2021년,서울특별시,28세,여자,383,29755
F50.2,식이장애 중 폭식증,2021년,서울특별시,29세,남자,10,303
F50.2,식이장애 중 폭식증,2021년,서울특별시,29세,여자,245,18150
F50.2,식이장애 중 폭식증,2021년,서울특별시,30세,남자,9,500
F50.2,식이장애 중 폭식증,2021년,서울특별시,30세,여자,323,27886
F50.2,식이장애 중 폭식증,2021년,서울특별시,31세,남자,4,210
F50.2,식이장애 중 폭식증,2021년,서울특별시,31세,여자,384,31963
F50.2,식이장애 중 폭식증,2021년,서울특별시,32세,남자,7,473
F50.2,식이장애 중 폭식증,2021년,서울특별시,32세,여자,331,22537
F50.2,식이장애 중 폭식증,2021년,서울특별시,33세,남자,5,267
F50.2,식이장애 중 폭식증,2021년,서울특별시,33세,여자,221,19426
F50.2,식이장애 중 폭식증,2021년,서울특별시,34세,남자,5,211
F50.2,식이장애 중 폭식증,2021년,서울특별시,34세,여자,128,9184
